3 4.186704 -391.234763 1228.672276 -1619.907039 0
5 3.739354 -481.045557 1327.176225 -1808.221782 0
5 4.043011 -481.045557 1327.176225 -1808.221782 0
5 3.915746 -481.045557 1327.176225 -1808.221782 0
5 3.910956 -481.045557 1327.176225 -1808.221782 0
5 3.513657 -481.045557 1327.176225 -1808.221782 0
5 4.669162 -481.045557 1327.176225 -1808.221782 0
5 4.711211 -481.045557 1327.176225 -1808.221782 0
5 4.396229 -481.045557 1327.176225 -1808.221782 0
5 4.396229 -481.045557 1327.176225 -1808.221782 0
5 4.440095 -436.446409 1556.970036 -1993.416445 0
5 4.546119 -436.446409 1556.970036 -1993.416445 0
5 4.355646 -436.446409 1556.970036 -1993.416445 0
5 4.410233 -436.446409 1556.970036 -1993.416445 0
5 4.320313 -436.446409 1556.970036 -1993.416445 0
5 4.346926 -436.446409 1556.970036 -1993.416445 0
5 4.467457 -436.446409 1556.970036 -1993.416445 0
5 4.447064 -436.446409 1556.970036 -1993.416445 0
5 4.509658 -436.446409 1556.970036 -1993.416445 0
5 4.610619 -481.045557 1327.176225 -1808.221782 0
15 4.673517 -230.013354 910.669343 -1140.682696 0
16 4.900305 -420.67231 1164.336052 -1585.008362 0
9 4.27064 -515.755385 1267.782963 -1783.538348 0
3 4.168466 -391.234763 1228.672276 -1619.907039 0
3 3.681881 -391.234763 1228.672276 -1619.907039 0
4 4.766328 -269.090621 493.878463 -762.969083 0
4 4.76464 -269.090621 493.878463 -762.969083 0
3 4.509846 -494.641536 855.414408 -1350.055944 0
3 4.727627 -494.641536 855.414408 -1350.055944 0
3 3.828546 -494.641536 855.414408 -1350.055944 0
3 3.825288 -494.641536 855.414408 -1350.055944 0
3 3.829538 -494.641536 855.414408 -1350.055944 0
3 4.199146 -494.641536 855.414408 -1350.055944 0
3 4.233882 -494.641536 855.414408 -1350.055944 0
3 4.78671 -494.641536 855.414408 -1350.055944 0
3 4.1313 -494.641536 855.414408 -1350.055944 0
5 4.649384 -473.798942 1375.940542 -1849.739484 0
5 4.844475 -473.798942 1375.940542 -1849.739484 0
5 4.982112 -473.798942 1375.940542 -1849.739484 0
5 4.932648 -473.798942 1375.940542 -1849.739484 0
5 4.661622 -473.798942 1375.940542 -1849.739484 0
5 4.665655 -473.798942 1375.940542 -1849.739484 0
5 4.802325 -473.798942 1375.940542 -1849.739484 0
5 4.810277 -473.798942 1375.940542 -1849.739484 0
5 4.723294 -473.798942 1375.940542 -1849.739484 0
5 4.893894 -473.798942 1375.940542 -1849.739484 0
5 4.777719 -473.798942 1375.940542 -1849.739484 0
5 4.673082 -473.798942 1375.940542 -1849.739484 0
5 4.794431 -473.798942 1375.940542 -1849.739484 0
5 4.735645 -473.798942 1375.940542 -1849.739484 0
5 4.764373 -473.798942 1375.940542 -1849.739484 0
5 4.633481 -473.798942 1375.940542 -1849.739484 0
5 4.771628 -473.798942 1375.940542 -1849.739484 0
5 4.687915 -473.798942 1375.940542 -1849.739484 0
3 4.848865 -494.641536 855.414408 -1350.055944 0
6 4.505208 -395.713229 685.244546 -1080.957775 0
3 4.86185 -391.234763 1228.672276 -1619.907039 0
3 4.81 -391.234763 1228.672276 -1619.907039 0
3 4.73944 -391.234763 1228.672276 -1619.907039 0
3 4.643961 -391.234763 1228.672276 -1619.907039 0
3 4.844673 -391.234763 1228.672276 -1619.907039 0
34 4.956364 -278.705935 891.295581 -1170.001515 0
3 4.833541 -391.234763 1228.672276 -1619.907039 0
10 4.956113 -5.530805 433.352896 -438.883702 0
22 5.041604 -228.393663 807.817256 -1036.210919 0
4 4.692357 -556.027305 939.551047 -1495.578352 0
3 4.748051 -494.641536 855.414408 -1350.055944 0
12 4.987949 -435.685847 1037.342049 -1473.027896 0
12 4.964299 -435.685847 1037.342049 -1473.027896 0
6 4.307159 -521.906588 1318.369582 -1840.27617 0
6 3.975071 -265.046091 1220.48609 -1485.532181 0
11 4.485111 -385.982131 1137.674396 -1523.656527 0
12 4.865879 -390.635641 1373.588336 -1764.223977 0
15 4.982554 -346.213312 1028.700594 -1374.913906 0
15 5.124413 -364.810617 1249.849253 -1614.65987 0
14 4.839501 -274.975738 934.193999 -1209.169737 0
14 4.914753 -274.975738 934.193999 -1209.169737 0
9 4.943341 -282.836271 1175.541115 -1458.377386 0
9 4.828016 -282.836271 1175.541115 -1458.377386 0
9 4.939377 -282.836271 1175.541115 -1458.377386 0
9 4.977917 -282.836271 1175.541115 -1458.377386 0
1 2.431455 1187.534056 -961.934483 2149.468539 0
1 2.404377 1187.534056 -961.934483 2149.468539 0
1 3.73034 1187.534056 -961.934483 2149.468539 0
1 4.655341 1187.534056 -961.934483 2149.468539 0
1 4.812453 1187.534056 -961.934483 2149.468539 0
1 4.978873 1187.534056 -961.934483 2149.468539 0
1 4.695486 1187.534056 -961.934483 2149.468539 0
1 4.489877 1187.534056 -961.934483 2149.468539 0
1 4.489877 1187.534056 -961.934483 2149.468539 0
1 4.612788 1187.534056 -961.934483 2149.468539 0
1 4.563528 1187.534056 -961.934483 2149.468539 0
2 4.121928 -624.96597 2095.578723 -2720.544693 0
3 4.324849 -363.794788 1176.258189 -1540.052977 0
3 3.884184 -453.447436 1400.498373 -1853.945809 0
4 3.973513 -316.21178 1304.269058 -1620.480838 0
5 4.237291 -549.695964 1223.150996 -1772.84696 0
3 3.773557 -765.291845 1165.809486 -1931.101331 0
3 3.875 -391.234763 1228.672276 -1619.907039 0
6 4.538167 -634.808321 1460.627199 -2095.43552 0
6 4.284528 -634.808321 1460.627199 -2095.43552 0
6 4.347986 -634.808321 1460.627199 -2095.43552 0
6 4.347986 -634.808321 1460.627199 -2095.43552 0
1 1.584963 -2088.230313 3031.103324 -5119.333637 0
4 3.708132 -443.177627 1042.529726 -1485.707353 0
1 2.75 -2088.230313 3031.103324 -5119.333637 0
2 3.70044 -624.96597 2095.578723 -2720.544693 0
2 5.071221 -696.076771 1103.191461 -1799.268232 0
2 4.947918 -696.076771 1103.191461 -1799.268232 0
2 5.075281 -696.076771 1103.191461 -1799.268232 0
2 4.323161 -696.076771 1103.191461 -1799.268232 0
2 4.871594 -696.076771 1103.191461 -1799.268232 0
2 4.76922 -696.076771 1103.191461 -1799.268232 0
2 4.81265 -696.076771 1103.191461 -1799.268232 0
2 4.684184 -696.076771 1103.191461 -1799.268232 0
2 4.035274 -696.076771 1103.191461 -1799.268232 0
2 4.107156 -696.076771 1103.191461 -1799.268232 0
2 4.107156 -696.076771 1103.191461 -1799.268232 0
2 4.323231 -696.076771 1103.191461 -1799.268232 0
2 4.405765 -696.076771 1103.191461 -1799.268232 0
2 4.454636 -696.076771 1103.191461 -1799.268232 0
2 4.39032 -696.076771 1103.191461 -1799.268232 0
2 4.262984 -696.076771 1103.191461 -1799.268232 0
2 4.377337 -696.076771 1103.191461 -1799.268232 0
2 4.734512 -696.076771 1103.191461 -1799.268232 0
2 4.730416 -696.076771 1103.191461 -1799.268232 0
2 4.73387 -696.076771 1103.191461 -1799.268232 0
2 4.650662 -696.076771 1103.191461 -1799.268232 0
2 4.784184 -696.076771 1103.191461 -1799.268232 0
2 4.506239 -624.96597 2095.578723 -2720.544693 0
2 4.49215 -624.96597 2095.578723 -2720.544693 0
2 5.000404 -624.96597 2095.578723 -2720.544693 0
2 5.044786 -624.96597 2095.578723 -2720.544693 0
2 5.087522 -624.96597 2095.578723 -2720.544693 0
2 5.275558 -624.96597 2095.578723 -2720.544693 0
2 5.394103 -624.96597 2095.578723 -2720.544693 0
2 5.234231 -624.96597 2095.578723 -2720.544693 0
2 4.35637 -624.96597 2095.578723 -2720.544693 0
2 4.835826 -624.96597 2095.578723 -2720.544693 0
2 4.967085 -624.96597 2095.578723 -2720.544693 0
2 4.967133 -624.96597 2095.578723 -2720.544693 0
2 5.002942 -624.96597 2095.578723 -2720.544693 0
2 4.99236 -624.96597 2095.578723 -2720.544693 0
2 5.056764 -624.96597 2095.578723 -2720.544693 0
2 5.056764 -624.96597 2095.578723 -2720.544693 0
2 5.056764 -624.96597 2095.578723 -2720.544693 0
2 4.980096 -624.96597 2095.578723 -2720.544693 0
2 5.153954 -624.96597 2095.578723 -2720.544693 0
2 4.895165 -624.96597 2095.578723 -2720.544693 0
2 4.60376 -624.96597 2095.578723 -2720.544693 0
2 4.952581 -624.96597 2095.578723 -2720.544693 0
2 4.890576 -624.96597 2095.578723 -2720.544693 0
2 5.173928 -624.96597 2095.578723 -2720.544693 0
2 5.193039 -624.96597 2095.578723 -2720.544693 0
2 5.082087 -624.96597 2095.578723 -2720.544693 0
2 5.032542 -624.96597 2095.578723 -2720.544693 0
2 4.970053 -624.96597 2095.578723 -2720.544693 0
2 5.031329 -624.96597 2095.578723 -2720.544693 0
2 5.111651 -624.96597 2095.578723 -2720.544693 0
2 5.141341 -624.96597 2095.578723 -2720.544693 0
2 4.985449 -624.96597 2095.578723 -2720.544693 0
2 4.735394 -624.96597 2095.578723 -2720.544693 0
2 5.032542 -624.96597 2095.578723 -2720.544693 0
2 4.346439 -624.96597 2095.578723 -2720.544693 0
2 4.377379 -624.96597 2095.578723 -2720.544693 0
2 4.47656 -624.96597 2095.578723 -2720.544693 0
2 4.513171 -624.96597 2095.578723 -2720.544693 0
2 4.242577 -624.96597 2095.578723 -2720.544693 0
2 4.225185 -624.96597 2095.578723 -2720.544693 0
2 4.205991 -624.96597 2095.578723 -2720.544693 0
2 4.379298 -624.96597 2095.578723 -2720.544693 0
2 4.210807 -624.96597 2095.578723 -2720.544693 0
2 4.563532 -624.96597 2095.578723 -2720.544693 0
2 4.615422 -624.96597 2095.578723 -2720.544693 0
2 5.22001 -624.96597 2095.578723 -2720.544693 0
2 5.230108 -624.96597 2095.578723 -2720.544693 0
2 5.12233 -624.96597 2095.578723 -2720.544693 0
2 5.147944 -624.96597 2095.578723 -2720.544693 0
2 5.161355 -624.96597 2095.578723 -2720.544693 0
2 5.161355 -624.96597 2095.578723 -2720.544693 0
2 5.161355 -624.96597 2095.578723 -2720.544693 0
2 4.983866 -624.96597 2095.578723 -2720.544693 0
2 4.437033 -624.96597 2095.578723 -2720.544693 0
2 4.854223 -624.96597 2095.578723 -2720.544693 0
2 4.420915 -624.96597 2095.578723 -2720.544693 0
2 4.18745 -624.96597 2095.578723 -2720.544693 0
2 4.497262 -624.96597 2095.578723 -2720.544693 0
2 4.914855 -624.96597 2095.578723 -2720.544693 0
2 4.926419 -624.96597 2095.578723 -2720.544693 0
2 4.846004 -624.96597 2095.578723 -2720.544693 0
2 4.686419 -624.96597 2095.578723 -2720.544693 0
2 4.686419 -624.96597 2095.578723 -2720.544693 0
2 4.545012 -624.96597 2095.578723 -2720.544693 0
2 4.373404 -624.96597 2095.578723 -2720.544693 0
2 4.761588 -624.96597 2095.578723 -2720.544693 0
2 4.79811 -624.96597 2095.578723 -2720.544693 0
2 4.727945 -624.96597 2095.578723 -2720.544693 0
2 4.803946 -624.96597 2095.578723 -2720.544693 0
2 4.754126 -624.96597 2095.578723 -2720.544693 0
2 4.832732 -624.96597 2095.578723 -2720.544693 0
2 4.832717 -624.96597 2095.578723 -2720.544693 0
2 4.732401 -624.96597 2095.578723 -2720.544693 0
2 4.551917 -624.96597 2095.578723 -2720.544693 0
2 4.551917 -624.96597 2095.578723 -2720.544693 0
2 4.319111 -624.96597 2095.578723 -2720.544693 0
2 4.256062 -624.96597 2095.578723 -2720.544693 0
2 4.467692 -624.96597 2095.578723 -2720.544693 0
2 4.78927 -624.96597 2095.578723 -2720.544693 0
2 4.923966 -624.96597 2095.578723 -2720.544693 0
2 4.793995 -624.96597 2095.578723 -2720.544693 0
2 4.930299 -624.96597 2095.578723 -2720.544693 0
2 4.896499 -624.96597 2095.578723 -2720.544693 0
2 4.985938 -624.96597 2095.578723 -2720.544693 0
2 4.420413 -624.96597 2095.578723 -2720.544693 0
2 4.797031 -624.96597 2095.578723 -2720.544693 0
2 4.854634 -624.96597 2095.578723 -2720.544693 0
2 4.770364 -624.96597 2095.578723 -2720.544693 0
2 4.508032 -624.96597 2095.578723 -2720.544693 0
2 4.701376 -624.96597 2095.578723 -2720.544693 0
2 4.390805 -624.96597 2095.578723 -2720.544693 0
2 4.349192 -860.40624 1412.286082 -2272.692322 0
3 4.175736 -227.441981 1411.867008 -1639.308989 0
6 4.172157 -102.38392 746.992952 -849.376872 0
6 4.197686 -102.38392 746.992952 -849.376872 0
5 4.014091 -155.888655 679.638399 -835.527054 0
11 3.86931 -514.667629 1097.758679 -1612.426308 0
8 4.259894 -299.7524 1186.286703 -1486.039103 0
5 4.094393 -114.452554 819.960927 -934.41348 0
12 4.152866 -330.009773 725.359046 -1055.368819 0
10 4.054703 -326.379817 1178.850344 -1505.230161 0
10 4.050163 -326.379817 1178.850344 -1505.230161 0
6 4.393244 -70.710031 851.226354 -921.936385 0
6 4.393244 -70.710031 851.226354 -921.936385 0
6 4.354783 -70.710031 851.226354 -921.936385 0
7 4.620855 -212.520966 1152.476156 -1364.997122 0
9 4.69107 -298.481505 1245.159319 -1543.640824 0
10 4.753319 -267.271462 1164.626996 -1431.898458 0
9 4.797071 -298.481505 1245.159319 -1543.640824 0
14 4.759709 -359.060055 1018.655362 -1377.715417 0
14 4.790495 -359.060055 1018.655362 -1377.715417 0
14 4.803463 -359.060055 1018.655362 -1377.715417 0
9 4.69107 -298.481505 1245.159319 -1543.640824 0
10 4.734088 -267.271462 1164.626996 -1431.898458 0
10 4.794991 -267.271462 1164.626996 -1431.898458 0
10 4.870124 -267.271462 1164.626996 -1431.898458 0
9 4.69107 -298.481505 1245.159319 -1543.640824 0
6 3.912952 -312.122418 777.35707 -1089.479488 0
7 4.381837 -629.380692 1587.83914 -2217.219832 0
7 4.503189 -629.380692 1587.83914 -2217.219832 0
7 4.500252 -629.380692 1587.83914 -2217.219832 0
7 4.450695 -629.380692 1587.83914 -2217.219832 0
7 4.40632 -629.380692 1587.83914 -2217.219832 0
7 4.396818 -629.380692 1587.83914 -2217.219832 0
7 4.398013 -629.380692 1587.83914 -2217.219832 0
7 4.507921 -629.380692 1587.83914 -2217.219832 0
7 4.473328 -629.380692 1587.83914 -2217.219832 0
7 4.339397 -629.380692 1587.83914 -2217.219832 0
7 4.327069 -629.380692 1587.83914 -2217.219832 0
7 4.379227 -629.380692 1587.83914 -2217.219832 0
7 4.435999 -629.380692 1587.83914 -2217.219832 0
7 4.495631 -629.380692 1587.83914 -2217.219832 0
7 4.373445 -629.380692 1587.83914 -2217.219832 0
7 4.494559 -629.380692 1587.83914 -2217.219832 0
7 4.420762 -629.380692 1587.83914 -2217.219832 0
8 4.824855 -617.637285 1233.318789 -1850.956074 0
7 4.558759 -520.253649 1469.159998 -1989.413647 0
7 4.659371 -520.253649 1469.159998 -1989.413647 0
7 4.673788 -520.253649 1469.159998 -1989.413647 0
7 4.62825 -520.253649 1469.159998 -1989.413647 0
7 4.564247 -520.253649 1469.159998 -1989.413647 0
7 4.562468 -520.253649 1469.159998 -1989.413647 0
7 4.585241 -520.253649 1469.159998 -1989.413647 0
7 4.668902 -520.253649 1469.159998 -1989.413647 0
7 4.63834 -520.253649 1469.159998 -1989.413647 0
7 4.520293 -520.253649 1469.159998 -1989.413647 0
7 4.503355 -520.253649 1469.159998 -1989.413647 0
7 4.577705 -520.253649 1469.159998 -1989.413647 0
7 4.626107 -520.253649 1469.159998 -1989.413647 0
7 4.630251 -520.253649 1469.159998 -1989.413647 0
7 4.550369 -520.253649 1469.159998 -1989.413647 0
7 4.644206 -520.253649 1469.159998 -1989.413647 0
7 4.562745 -520.253649 1469.159998 -1989.413647 0
8 4.71779 -524.09982 1131.593809 -1655.693629 0
14 4.678453 -240.451182 821.499891 -1061.951073 0
14 4.755152 -240.451182 821.499891 -1061.951073 0
14 4.68757 -240.451182 821.499891 -1061.951073 0
14 4.648771 -240.451182 821.499891 -1061.951073 0
14 4.585567 -240.451182 821.499891 -1061.951073 0
14 4.537945 -240.451182 821.499891 -1061.951073 0
14 4.578436 -240.451182 821.499891 -1061.951073 0
14 4.548286 -240.451182 821.499891 -1061.951073 0
14 4.671187 -240.451182 821.499891 -1061.951073 0
7 3.385277 -844.770393 1300.663321 -2145.433714 0
22 5.057291 -114.127344 570.09948 -684.226824 0
17 4.235655 -309.271129 1083.809734 -1393.080863 0
17 4.20198 -309.271129 1083.809734 -1393.080863 0
5 4.866137 -641.311505 1082.375985 -1723.68749 0
5 4.828178 -641.311505 1082.375985 -1723.68749 0
5 4.497526 -510.950865 994.742681 -1505.693546 0
5 4.490175 -510.950865 994.742681 -1505.693546 0
5 4.415743 -510.950865 994.742681 -1505.693546 0
5 4.312657 -510.950865 994.742681 -1505.693546 0
5 4.432638 -510.950865 994.742681 -1505.693546 0
5 4.427146 -510.950865 994.742681 -1505.693546 0
5 4.490175 -510.950865 994.742681 -1505.693546 0
5 4.445013 -510.950865 994.742681 -1505.693546 0
5 4.429737 -510.950865 994.742681 -1505.693546 0
5 4.985422 -504.905279 1461.85359 -1966.758869 0
5 4.949697 -504.905279 1461.85359 -1966.758869 0
5 4.761631 -504.905279 1461.85359 -1966.758869 0
5 4.808428 -504.905279 1461.85359 -1966.758869 0
7 4.074568 -298.824306 896.457228 -1195.281534 0
7 4.192377 -331.664441 909.884776 -1241.549217 0
7 4.26004 -331.664441 909.884776 -1241.549217 0
7 4.319051 -331.664441 909.884776 -1241.549217 0
7 4.234473 -331.664441 909.884776 -1241.549217 0
7 4.154842 -331.664441 909.884776 -1241.549217 0
5 4.561313 -504.905279 1461.85359 -1966.758869 0
5 4.553362 -504.905279 1461.85359 -1966.758869 0
5 4.561313 -504.905279 1461.85359 -1966.758869 0
5 4.561313 -504.905279 1461.85359 -1966.758869 0
5 4.671272 -504.905279 1461.85359 -1966.758869 0
5 4.671272 -504.905279 1461.85359 -1966.758869 0
5 4.671272 -504.905279 1461.85359 -1966.758869 0
5 4.309035 -504.905279 1461.85359 -1966.758869 0
5 4.309035 -504.905279 1461.85359 -1966.758869 0
9 4.464558 -160.532612 767.815917 -928.348528 0
7 4.468726 -275.297827 1001.406962 -1276.704789 0
5 4.905728 -504.905279 1461.85359 -1966.758869 0
5 4.803023 -504.905279 1461.85359 -1966.758869 0
5 4.713308 -504.905279 1461.85359 -1966.758869 0
5 4.773661 -504.905279 1461.85359 -1966.758869 0
5 4.693661 -504.905279 1461.85359 -1966.758869 0
5 4.787023 -504.905279 1461.85359 -1966.758869 0
13 4.891978 -368.094493 999.908545 -1368.003038 0
9 4.837756 -344.275447 927.456116 -1271.731562 0
8 4.755062 -271.790348 880.314663 -1152.105012 0
5 4.932514 -510.950865 994.742681 -1505.693546 0
5 5.133037 -510.950865 994.742681 -1505.693546 0
5 4.998276 -510.950865 994.742681 -1505.693546 0
5 4.969343 -510.950865 994.742681 -1505.693546 0
21 5.187703 -381.097013 948.974269 -1330.071282 0
7 4.263314 -752.698013 1561.965645 -2314.663658 0
7 4.227567 -752.698013 1561.965645 -2314.663658 0
6 4.334736 -757.044891 1643.93549 -2400.980381 0
7 4.405856 -752.698013 1561.965645 -2314.663658 0
7 4.317033 -752.698013 1561.965645 -2314.663658 0
6 4.306075 -757.044891 1643.93549 -2400.980381 0
8 4.431804 -749.5931 1503.415756 -2253.008856 0
8 4.430436 -622.586438 1379.675466 -2002.261904 0
5 4.349019 -596.395674 1534.584309 -2130.979983 0
7 4.923443 -443.252867 1114.066278 -1557.319145 0
2 4.037401 408.188564 -322.652042 730.840606 0
2 3.794653 408.188564 -322.652042 730.840606 0
2 2.725481 -1413.804252 2043.397815 -3457.202067 0
2 3.085055 -975.17294 1599.277289 -2574.450229 0
5 4.851732 -223.225086 1155.414125 -1378.639211 0
4 4.86795 -304.639905 890.881243 -1195.521148 0
5 4.613054 -238.915046 946.113539 -1185.028585 0
5 3.572469 -106.395084 342.167791 -448.562875 0
5 3.572469 -106.395084 342.167791 -448.562875 0
4 4.439385 -287.84293 956.631798 -1244.474728 0
4 4.193607 -287.84293 956.631798 -1244.474728 0
5 4.691296 -226.317315 995.426456 -1221.74377 0
5 4.636379 -416.56821 810.530832 -1227.099043 0
5 4.599264 -416.56821 810.530832 -1227.099043 0
5 4.560803 -416.56821 810.530832 -1227.099043 0
6 4.824296 -325.100453 1051.330166 -1376.430619 0
5 4.587581 -226.317315 995.426456 -1221.74377 0
4 3.272906 -287.84293 956.631798 -1244.474728 0
5 3.995627 -226.317315 995.426456 -1221.74377 0
5 3.95336 -226.317315 995.426456 -1221.74377 0
5 4.105087 -226.317315 995.426456 -1221.74377 0
5 4.081599 -226.317315 995.426456 -1221.74377 0
5 4.662709 -226.317315 995.426456 -1221.74377 0
5 4.767331 -226.317315 995.426456 -1221.74377 0
8 4.106945 -397.87032 1309.990853 -1707.861173 0
5 4.653216 -226.317315 995.426456 -1221.74377 0
4 3.323231 -287.84293 956.631798 -1244.474728 0
8 3.58129 -397.87032 1309.990853 -1707.861173 0
24 3.682817 -363.272901 1197.137179 -1560.41008 0
13 4.044868 -320.311416 1104.934555 -1425.245971 0
5 4.086148 -226.317315 995.426456 -1221.74377 0
5 3.900787 -226.317315 995.426456 -1221.74377 0
5 3.900787 -226.317315 995.426456 -1221.74377 0
5 3.900787 -226.317315 995.426456 -1221.74377 0
5 3.86053 -226.317315 995.426456 -1221.74377 0
5 3.86053 -226.317315 995.426456 -1221.74377 0
5 3.86053 -226.317315 995.426456 -1221.74377 0
4 3.530493 -329.36064 654.928431 -984.289071 0
5 3.745457 -251.418258 677.971745 -929.390003 0
4 3.546439 -329.36064 654.928431 -984.289071 0
4 3.45282 -287.84293 956.631798 -1244.474728 0
5 3.955799 -226.317315 995.426456 -1221.74377 0
4 3.572469 -287.84293 956.631798 -1244.474728 0
5 3.934686 -226.317315 995.426456 -1221.74377 0
5 4.034866 -226.317315 995.426456 -1221.74377 0
8 4.78219 -322.330008 1110.255654 -1432.585662 0
8 4.830837 -322.330008 1110.255654 -1432.585662 0
8 4.795268 -322.330008 1110.255654 -1432.585662 0
4 3.57782 -287.84293 956.631798 -1244.474728 0
4 3.57782 -287.84293 956.631798 -1244.474728 0
4 4.061482 -287.84293 956.631798 -1244.474728 0
6 4.090018 -513.349766 1297.038003 -1810.387769 0
5 4.112826 -226.317315 995.426456 -1221.74377 0
